region,region_folder,clinic_folder,master_row,clinic_name,province,district,phone,suggested_logo_filename
ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน/038_row42_Privacy clinic,42,Privacy clinic,สุรินทร์,เมืองสุรินทร์,0641788871,logo.png
ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน/039_row43_Private 54 Clinic,43,Private 54 Clinic,นครราชสีมา,เมืองนครราชสีมา,0939635159,logo.png
ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน/040_row44_RATHA Clinic,44,RATHA Clinic,ชัยภูมิ,เมืองชัยภูมิ,0972295997,logo.png
ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน/041_row45_Refine Haus Clinic,45,Refine Haus Clinic,นครราชสีมา,เมืองนครราชสีมา,0834239329,logo.png
ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน/042_row46_SANDEE CLINIC,46,SANDEE CLINIC,อุบลราชธานี,เมืองอุบลราชธานี,0989692599,logo.png
ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน/043_row47_SOULTIA clinic,47,SOULTIA clinic,สุรินทร์,เมืองสุรินทร์,0971400400,logo.png
ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน/044_row48_Thanwarin Clinic,48,Thanwarin Clinic,อุบลราชธานี,เมืองอุบลราชธานี,0826468564,logo.png
ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน/045_row49_The New Clinic,49,The New Clinic,อุบลราชธานี,เมืองอุบลราชธานี,0876545075,logo.png
ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน/046_row50_Thongchai Clinic,50,Thongchai Clinic,สุรินทร์,เมืองสุรินทร์,0866569391,logo.png
ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน/047_row51_Ticha Clinic,51,Ticha Clinic,ขอนแก่น,เมืองขอนแก่น,0804034466,logo.png
ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน/048_row52_Tita Cinic,52,Tita Cinic,อุดรธานี,เมืองอุดรธานี,0910618610,logo.png
ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน/049_row53_Tita Clinic,53,Tita Clinic,ขอนแก่น,เมืองขอนแก่น,0644296289,logo.png
ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน/050_row54_UD Clinic,54,UD Clinic,ขอนแก่น,เมืองขอนแก่น,0804034466,logo.png
ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน/051_row55_UD Clinic & Ticha Clinic,55,UD Clinic & Ticha Clinic,ขอนแก่น,เมืองขอนแก่น,0921384869,logo.png
ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน/052_row56_Vanvarin Clinic,56,Vanvarin Clinic,สุรินทร์,เมืองสุรินทร์,0926936356,logo.png
ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/04_ภาคอีสาน/053_row57_V Care Clinic,57,V Care Clinic,มหาสารคาม,เมืองมหาสารคาม,0938828144,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/001_row5_Diora Clinic Chanthaburi ดิออร่า คลินิกจันทบุรี,5,Diora Clinic Chanthaburi ดิออร่า คลินิกจันทบุรี,จันทบุรี,เมืองจันทบุรี,0641899662,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/002_row6_Macher clinic จันทบุรี,6,Macher clinic จันทบุรี,จันทบุรี,เมืองจันทบุรี,0897503569,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/003_row7_นวลคลินิกเวชกรรม จันทบุรี,7,นวลคลินิกเวชกรรม จันทบุรี,จันทบุรี,เมืองจันทบุรี,0897181111,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/004_row8_ริมน้ําการแพทย์ คลินิกเวชกรรม,8,ริมน้ำการแพทย์ คลินิกเวชกรรม,จันทบุรี,เมืองจันทบุรี,0914699664,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/005_row9_ริมน้ําการแพทย์ คลินิกเวชกรรม,9,ริมน้ำการแพทย์ คลินิกเวชกรรม,จันทบุรี,เมืองจันทบุรี,0914699664,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/006_row10_วีว่า ดีว่า คลินิก viva diva clinic,10,วีว่า ดีว่า คลินิก viva diva clinic,จันทบุรี,เมืองจันทบุรี,0897503569,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/007_row11_เมืองจันท์ เวลเนส คลีนิค,11,เมืองจันท์ เวลเนส คลีนิค,จันทบุรี,เมืองจันทบุรี,097-198969,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/008_row12_Dr Joy’s clinic,12,Dr Joy’s clinic,ฉะเชิงเทรา,บางปะกง,0654232929,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/009_row13_Everglow clinic,13,Everglow clinic,ฉะเชิงเทรา,เมืองฉะเชิงเทรา,0875626266,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/010_row14_Cronus aesthetic and wellness clinic,14,Cronus aesthetic and wellness clinic,ชลบุรี,บางละมุง,0816656946,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/011_row15_Mediqueen Clinic,15,Mediqueen Clinic,ชลบุรี,บางละมุง,0953626235,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/012_row16_PinkRosee Clinic,16,PinkRosee Clinic,ชลบุรี,บางละมุง,0646362626,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/013_row17_กิตติพงศ์คลินิก By หมอเกรท,17,กิตติพงศ์คลินิก By หมอเกรท,ชลบุรี,บางละมุง,0822424144,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/014_row18_ชาญ คลีนิค,18,ชาญ คลีนิค,ชลบุรี,บางละมุง,065-619788,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/015_row19_ลาโบเต้ คลินิก,19,ลาโบเต้ คลินิก,ชลบุรี,บางละมุง,0876805555,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/016_row20_เดอะเคคลินิก,20,เดอะเคคลินิก,ชลบุรี,บางละมุง,0850400072,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/017_row21_โรงพยาบาลพัทยาอินเตอร์,21,โรงพยาบาลพัทยาอินเตอร์,ชลบุรี,บางละมุง,038428374,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/018_row22_โรงพยาบาลพัทยาอินเตอร์,22,โรงพยาบาลพัทยาอินเตอร์,ชลบุรี,บางละมุง,038-428374,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/019_row23_Dr.Golf clinic คลินิกเวชกรรมแพทย์สุรสิทธิ์ แหลมฉบัง,23,Dr.Golf clinic คลินิกเวชกรรมแพทย์สุรสิทธิ์ แหลมฉบัง,ชลบุรี,บ้านบึง,0850549102,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/020_row24_SMITH HEALTH AND WELLNESS,24,SMITH HEALTH AND WELLNESS,ชลบุรี,ศรีราชา,0954900965,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/021_row25_วิไลลักษณ์ คลินิก,25,วิไลลักษณ์ คลินิก,ชลบุรี,ศรีราชา,081-410033,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/022_row26_Because Clinic (บีคอส คลินิก) สาขาบางนา,26,Because Clinic (บีคอส คลินิก) สาขาบางนา,ชลบุรี,สัตหีบ,0809879996,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/023_row27_Desire Clinic,27,Desire Clinic,ชลบุรี,เมืองชลบุรี,092-250809,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/024_row28_Dr.Ploi Clinic,28,Dr.Ploi Clinic,ชลบุรี,เมืองชลบุรี,0870362114,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/025_row29_JINS CLINIC,29,JINS CLINIC,ชลบุรี,เมืองชลบุรี,0954717868,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/026_row30_OOPS CLINIC,30,OOPS CLINIC,ชลบุรี,เมืองชลบุรี,0632454614,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/027_row31_The Vogue Clinic,31,The Vogue Clinic,ชลบุรี,เมืองชลบุรี,0853916999,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/028_row32_คลินิกหมอพลอย,32,คลินิกหมอพลอย,ชลบุรี,เมืองชลบุรี,0870362114,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/029_row33_พาริสมา คลินิกเวชกรรม,33,พาริสมา คลินิกเวชกรรม,ชลบุรี,เมืองชลบุรี,0925569542,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/030_row34_เดอะโว๊กคลินิกเวชกรรม สาขาชลบุรี,34,เดอะโว๊กคลินิกเวชกรรม สาขาชลบุรี,ชลบุรี,เมืองชลบุรี,0910936999,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/031_row35_BEAUTY BANK CLINIC คลินิกหมอแบงค์ ศัลยกรรมตกแต่ง ทําตาสองชั้น เสริมจมูก,35,BEAUTY BANK CLINIC คลินิกหมอแบงค์ ศัลยกรรมตกแต่ง ทำตาสองชั้น เสริมจมูก,ตราด,เมืองตราด,089-603585,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/032_row36_ฮานะคลินิก สาขาอรัญประเทศ,36,ฮานะคลินิก สาขาอรัญประเทศ,ระยอง,เมืองระยอง,0922655631,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/033_row37_AneedsClinic จันทบุรี,37,AneedsClinic จันทบุรี,ระยอง,เมืองระยอง,097198969,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/034_row38_DOCTOR NON CLINIC,38,DOCTOR NON CLINIC,ระยอง,เมืองระยอง,0936539935,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/035_row39_Doctor KONG Clinic - ด็อกเตอร์ ก้อง คลินิก,39,Doctor KONG Clinic - ด็อกเตอร์ ก้อง คลินิก,ระยอง,เมืองระยอง,0822536999,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/036_row40_Doctor Non clinic ด็อกเตอร์ นน คลินิก,40,Doctor Non clinic ด็อกเตอร์ นน คลินิก,ระยอง,เมืองระยอง,0612323946,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/037_row41_REVIZE CLINIC,41,REVIZE CLINIC,ระยอง,เมืองระยอง,0642639924,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/038_row42_ด็อกเตอร์ นน คลินิกเวชกรรม,42,ด็อกเตอร์ นน คลินิกเวชกรรม,ระยอง,เมืองระยอง,0936539935,logo.png
ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/05_ภาคตะวันออก/039_row43_หวานหวาน คลินิก,43,หวานหวาน คลินิก,ระยอง,เมืองระยอง,0934542652,logo.png
ภาคตะวันตก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/06_ภาคตะวันตก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/06_ภาคตะวันตก/001_row5_Derfrance clinic,5,Derfrance clinic,กาญจนบุรี,เมืองกาญจนบุรี,0830954832,logo.png
ภาคตะวันตก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/06_ภาคตะวันตก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/06_ภาคตะวันตก/002_row6_CALISSA CLINIC,6,CALISSA CLINIC,ประจวบคีรีขันธ์,หัวหิน,0650080032,logo.png
ภาคตะวันตก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/06_ภาคตะวันตก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/06_ภาคตะวันตก/003_row7_คลินิกเวชกรรมมามิ คลินิก,7,คลินิกเวชกรรมมามิ คลินิก,ประจวบคีรีขันธ์,หัวหิน,0944789562,logo.png
ภาคตะวันตก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/06_ภาคตะวันตก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/06_ภาคตะวันตก/004_row8_คาลิสา คลินิคเวชกรรม,8,คาลิสา คลินิคเวชกรรม,ประจวบคีรีขันธ์,หัวหิน,0650080032,logo.png
ภาคตะวันตก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/06_ภาคตะวันตก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/06_ภาคตะวันตก/005_row9_ธัชพล คลินิค,9,ธัชพล คลินิค,ประจวบคีรีขันธ์,หัวหิน,0909259291,logo.png
ภาคตะวันตก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/06_ภาคตะวันตก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/06_ภาคตะวันตก/006_row10_ไพร์ม คลินิก,10,ไพร์ม คลินิก,ประจวบคีรีขันธ์,หัวหิน,0858255646,logo.png
ภาคตะวันตก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/06_ภาคตะวันตก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/06_ภาคตะวันตก/007_row11_KL Clinic,11,KL Clinic,ประจวบคีรีขันธ์,เมืองประจวบคีรีขันธ์,0870137310,logo.png
ภาคตะวันตก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/06_ภาคตะวันตก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/06_ภาคตะวันตก/008_row12_MhorFome Clinic,12,MhorFome Clinic,ประจวบคีรีขันธ์,เมืองประจวบคีรีขันธ์,0962891522,logo.png
ภาคตะวันตก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/06_ภาคตะวันตก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/06_ภาคตะวันตก/009_row13_นพ.วรวุฒิ โพธิ์ชื่น,13,นพ.วรวุฒิ โพธิ์ชื่น,ราชบุรี,บ้านโป่ง,0829644198,logo.png
ภาคตะวันตก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/06_ภาคตะวันตก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/06_ภาคตะวันตก/010_row14_ADELA CLINIC,14,ADELA CLINIC,ราชบุรี,เมืองราชบุรี,0628244291,logo.png
ภาคตะวันตก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/06_ภาคตะวันตก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/06_ภาคตะวันตก/011_row15_RAKTA CLINIC,15,RAKTA CLINIC,ราชบุรี,เมืองราชบุรี,0944545426,logo.png
ภาคตะวันตก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/06_ภาคตะวันตก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/06_ภาคตะวันตก/012_row16_All Star Clinic,16,All Star Clinic,เพชรบุรี,ชะอำ,0995695363,logo.png
ภาคตะวันตก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/06_ภาคตะวันตก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/06_ภาคตะวันตก/013_row17_คาร่า คลินิคเวชกรรม,17,คาร่า คลินิคเวชกรรม,เพชรบุรี,เมืองเพชรบุรี,0863306694,logo.png
ภาคตะวันตก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/06_ภาคตะวันตก,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/06_ภาคตะวันตก/014_row18_ด็อกเตอร์บัวคลินิกเวชกรรม,18,ด็อกเตอร์บัวคลินิกเวชกรรม,เพชรบุรี,เมืองเพชรบุรี,0876758581,logo.png
ภาคใต้,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/07_ภาคใต้,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/07_ภาคใต้/001_row5_COZBANGKOK CLINIC,5,COZBANGKOK CLINIC,กระบี่,เมืองกระบี่,0856519133,logo.png
ภาคใต้,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/07_ภาคใต้,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/07_ภาคใต้/002_row6_เลอบิวทีค คลินิกเวชกรรม,6,เลอบิวทีค คลินิกเวชกรรม,กระบี่,เมืองกระบี่,075622242,logo.png
ภาคใต้,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/07_ภาคใต้,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/07_ภาคใต้/003_row7_คลินิกหมอปรเมศวร์ คลินิกเวชกรรม,7,คลินิกหมอปรเมศวร์ คลินิกเวชกรรม,ชุมพร,หลังสวน,0956496463,logo.png
ภาคใต้,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/07_ภาคใต้,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/07_ภาคใต้/004_row8_บริษัท เดอะ ภรณี กรุ๊ป จํากัด,8,บริษัท เดอะ ภรณี กรุ๊ป จำกัด,ชุมพร,หลังสวน,0850648414,logo.png
ภาคใต้,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/07_ภาคใต้,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/07_ภาคใต้/005_row9_Ozana wellness clinic,9,Ozana wellness clinic,ชุมพร,เมืองชุมพร,0887513543,logo.png
ภาคใต้,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/07_ภาคใต้,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/07_ภาคใต้/006_row10_The eve clinic,10,The eve clinic,ชุมพร,เมืองชุมพร,0971399987,logo.png
ภาคใต้,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/07_ภาคใต้,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/07_ภาคใต้/007_row11_ธิออร่าคลินิก,11,ธิออร่าคลินิก,ตรัง,เมืองตรัง,0649462263,logo.png
ภาคใต้,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/07_ภาคใต้,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/07_ภาคใต้/008_row12_วรทคลินิก,12,วรทคลินิก,นครศรีธรรมราช,ทุ่งสง,0646239636,logo.png
ภาคใต้,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/07_ภาคใต้,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/07_ภาคใต้/009_row13_อริสคลินิก,13,อริสคลินิก,นครศรีธรรมราช,ทุ่งสง,0842625656,logo.png
